WikiData,Name,Kind,City,Rate,Lon,Lat,image_path
Q108196461,Дом Промышленности,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.620193,56.837139,c:\Users\alex\Desktop\NTO\data_by_name\Дом Промышленности\image_250.jpg
Q108196461,Дом Промышленности,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.620193,56.837139,c:\Users\alex\Desktop\NTO\data_by_name\Дом Промышленности\image_251.jpg
Q108196461,Дом Промышленности,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.620193,56.837139,c:\Users\alex\Desktop\NTO\data_by_name\Дом Промышленности\image_252.jpg
Q108196461,Дом Промышленности,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.620193,56.837139,c:\Users\alex\Desktop\NTO\data_by_name\Дом Промышленности\image_253.jpg
Q108196461,Дом Промышленности,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.620193,56.837139,c:\Users\alex\Desktop\NTO\data_by_name\Дом Промышленности\image_254.jpg
Q108196461,Дом Промышленности,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.620193,56.837139,c:\Users\alex\Desktop\NTO\data_by_name\Дом Промышленности\image_255.jpg
Q108196461,Дом Промышленности,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.620193,56.837139,c:\Users\alex\Desktop\NTO\data_by_name\Дом Промышленности\image_256.jpg
Q108196461,Дом Промышленности,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.620193,56.837139,c:\Users\alex\Desktop\NTO\data_by_name\Дом Промышленности\image_257.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_258.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_259.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_260.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_261.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_262.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_263.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_264.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_265.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_266.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_267.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_268.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_269.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_270.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_271.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_272.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_273.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_274.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_275.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_276.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_277.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_278.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_279.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_280.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_281.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_282.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_283.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_284.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_285.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_286.jpg
Q108406301,Дом Степанова,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,3h,60.606934,56.835983,c:\Users\alex\Desktop\NTO\data_by_name\Дом Степанова\image_287.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_288.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_289.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_290.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_291.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_292.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_293.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_294.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_295.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_296.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_297.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_298.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_299.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_300.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_301.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_302.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_303.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_304.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_305.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_306.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_307.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_308.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_309.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_310.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_311.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_312.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_313.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_314.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_315.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_316.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_317.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_318.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_319.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_320.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_321.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_322.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_323.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_324.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_325.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_326.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_327.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_328.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_329.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_330.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_331.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_332.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_333.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_334.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_335.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_336.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_337.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_338.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_339.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_340.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_341.jpg
Q11823227,Памятник Я.М. Свердлову,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Екатеринбург,3h,60.616417,56.839813,c:\Users\alex\Desktop\NTO\data_by_name\Памятник Я_М_ Свердлову\image_342.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_343.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_344.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_345.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_346.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_347.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_348.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_349.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_350.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_351.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_352.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_353.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_354.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_355.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_356.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_357.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_358.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_359.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_360.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_361.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_362.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_363.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_364.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_365.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_366.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_367.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_368.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_369.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_370.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_371.jpg
Q13359366,Каменный мост,"bridges,architecture,interesting_places,other_bridges",Екатеринбург,3h,60.604752,56.834576,c:\Users\alex\Desktop\NTO\data_by_name\Каменный мост\image_372.jpg
